Ceyrek,Brut_Kar_Marji_%,FaalGid_BrutKar_%,FinansGid_Gelir_%,Cari_Oran,NetBorc_FAVOK,ROE_%,Hisse
2025-12-31,37.47,83.84,0.49,1.36,-1.31,3.25,BILI
2020-01-31,78.31,176.25,2.24,1.56,-0.58,329.13,NTNX
2020-04-30,77.29,193.57,2.48,1.45,-0.46,130.77,NTNX
2020-07-31,79.57,165.68,2.45,1.35,-0.55,67.4,NTNX
2020-10-31,78.27,174.38,4.37,2.0,-0.72,47.55,NTNX
2021-01-31,79.52,156.73,6.28,1.79,-0.91,37.89,NTNX
2021-04-30,78.38,166.87,6.41,1.7,-3.06,16.56,NTNX
2021-07-31,79.9,145.45,5.74,1.56,-0.74,35.39,NTNX
2021-10-31,78.48,146.2,3.9,1.59,-0.69,60.09,NTNX
2022-01-31,80.64,128.34,3.66,1.34,-3.41,15.86,NTNX
2022-04-30,80.22,128.52,3.8,1.38,-3.55,15.46,NTNX
2022-07-31,79.28,143.65,4.03,1.33,-2.4,18.86,NTNX
2022-10-31,80.97,122.86,3.63,1.36,-4.13,12.53,NTNX
2023-01-31,82.16,114.14,3.27,1.42,-7.27,9.04,NTNX
2023-04-30,81.62,116.02,3.61,1.43,-7.37,8.99,NTNX
2023-07-31,83.72,102.74,3.3,1.53,7.7,1.88,NTNX
2023-10-31,83.96,101.33,3.2,1.63,7.86,2.47,NTNX
2024-01-31,85.56,92.34,2.95,1.67,2.32,-5.36,NTNX
2024-04-30,84.8,102.6,3.22,1.68,8.03,2.52,NTNX
2024-07-31,85.22,102.61,21.81,1.06,0.52,17.32,NTNX
2024-10-31,86.01,94.64,0.13,1.12,-0.06,-4.37,NTNX
2025-01-31,86.97,88.51,0.26,1.66,1.16,-6.99,NTNX
2025-04-30,87.01,91.25,0.46,1.77,1.82,-8.91,NTNX
2025-07-31,87.17,94.52,2.2,1.83,3.41,-5.56,NTNX
2025-10-31,86.96,91.52,0.45,1.89,2.09,-9.29,NTNX
2026-01-31,87.39,86.34,,1.65,2.03,-12.39,NTNX
2020-03-31,22.65,214.51,13.51,1.81,-32.31,-32.37,WYNN
2020-06-30,-180.36,-238.37,155.45,2.27,-6.69,-102.91,WYNN
2020-09-30,22.61,437.94,39.18,2.29,-24.49,589.06,WYNN
2020-12-31,30.23,186.11,21.76,2.03,102.97,76.56,WYNN
2021-03-31,27.66,186.24,20.75,2.37,1003.95,-120.24,WYNN
2021-06-30,36.35,108.2,15.19,1.27,14.34,-127.85,WYNN
2021-09-30,30.87,127.24,15.11,2.22,28.4,312.28,WYNN
2021-12-31,32.08,131.59,14.58,2.23,37.17,82.64,WYNN
2022-03-31,35.14,128.32,15.96,2.31,29.19,54.39,WYNN
2022-06-30,37.33,115.34,17.04,1.47,23.81,21.34,WYNN
2022-09-30,36.39,116.37,18.58,1.42,19.56,18.72,WYNN
2022-12-31,36.68,73.09,17.77,2.22,7.79,-4.32,WYNN
2023-03-31,42.46,71.96,13.19,3.1,6.99,-1.72,WYNN
2023-06-30,43.14,63.64,11.92,3.23,5.13,-16.69,WYNN
2023-09-30,42.65,91.22,11.28,2.66,11.19,14.2,WYNN
2023-12-31,44.41,56.23,10.05,1.93,4.12,-290.06,WYNN
2024-03-31,44.48,56.2,9.79,1.43,4.71,-105.3,WYNN
2024-06-30,43.49,64.22,10.08,1.3,5.08,-101.93,WYNN
2024-09-30,42.29,81.39,9.92,1.53,8.19,11.39,WYNN
2024-12-31,43.68,54.33,8.89,1.9,4.09,-123.56,WYNN
2025-03-31,42.26,62.62,9.27,1.08,6.24,-20.17,WYNN
2025-06-30,41.79,63.56,8.89,1.03,6.45,-15.0,WYNN
2025-09-30,41.24,58.95,8.59,1.76,5.36,-23.87,WYNN
2025-12-31,31.96,51.49,8.35,1.63,5.89,-36.31,WYNN
2020-04-03,95.91,75.73,,8.09,-1.41,2.78,EXEL
2020-07-03,96.45,69.82,,9.77,-1.54,3.64,EXEL
2020-10-02,96.22,119.15,,6.99,1.78,-1.73,EXEL
2020-12-31,96.65,90.69,,7.06,-2.53,1.51,EXEL
2021-04-02,95.12,101.79,,6.72,57.49,0.08,EXEL
2021-07-02,96.14,66.78,,6.24,-0.87,4.7,EXEL
2021-10-01,96.38,83.69,,6.17,-2.28,1.81,EXEL
2021-12-31,97.14,73.38,,5.43,-1.26,4.3,EXEL
2022-04-01,96.29,75.72,,6.37,-1.92,2.99,EXEL
2022-07-01,96.79,79.38,,6.08,-1.32,2.96,EXEL
2022-09-30,96.28,79.16,,6.1,-1.46,2.94,EXEL
2022-12-31,96.24,111.78,,4.99,1.85,-1.21,EXEL
2023-03-31,96.5,92.69,,5.0,-2.48,1.57,EXEL
2023-06-30,96.23,82.78,,4.68,-0.8,3.21,EXEL
2023-09-29,96.02,103.88,,3.83,4.56,0.04,EXEL
2023-12-31,95.46,82.14,,3.34,-0.21,3.78,EXEL
2024-03-29,95.0,92.71,,3.46,-0.21,1.75,EXEL
2024-06-28,97.23,55.47,,4.27,-0.0,10.67,EXEL
2024-09-27,96.79,73.94,,3.93,-0.08,5.18,EXEL
2024-12-31,96.48,70.15,,3.63,-0.04,6.23,EXEL
2025-04-04,96.55,65.16,,3.5,0.0,7.49,EXEL
2025-07-04,96.57,61.08,,3.51,0.02,9.09,EXEL
2025-10-03,96.89,59.16,,3.75,-0.19,8.96,EXEL
2026-01-02,95.58,58.89,,3.56,-0.32,11.31,EXEL
2020-03-31,32.35,139.68,3.34,4.94,-1.79,-4.78,Z
2020-06-30,39.99,120.4,4.89,10.08,-3.62,-2.1,Z
2020-09-30,62.88,81.49,6.01,9.24,0.93,0.92,Z
2020-12-31,59.77,81.05,5.14,5.46,1.68,0.97,Z
2021-03-31,41.63,82.64,3.28,6.16,-1.83,0.94,Z
2021-06-30,41.1,88.41,2.98,3.82,-2.31,0.17,Z
2021-09-30,85.09,88.25,5.27,2.52,7.95,-5.7,Z
2021-12-31,82.24,92.73,12.75,1.98,-2.4,-4.89,Z
2022-03-31,82.84,91.89,1.49,3.99,0.34,0.33,Z
2022-06-30,80.75,98.77,1.79,12.64,-1.23,0.17,Z
2022-09-30,81.57,112.94,1.86,12.09,-24.5,-1.15,Z
2022-12-31,79.54,121.1,2.07,13.34,-5.9,-1.61,Z
2023-03-31,80.38,111.94,1.92,12.7,3.57,-0.49,Z
2023-06-30,79.45,116.67,1.78,10.9,3.06,-0.78,Z
2023-09-30,77.82,113.73,1.81,3.84,0.39,-0.62,Z
2023-12-31,75.74,129.25,1.9,3.24,6.07,-1.61,Z
2024-03-31,76.75,111.08,1.7,3.32,1.98,-0.49,Z
2024-06-30,77.27,108.6,1.75,2.12,2.57,-0.38,Z
2024-09-30,75.9,110.2,1.55,3.13,0.43,-0.43,Z
2024-12-31,75.81,116.43,1.44,2.81,-2.76,-1.07,Z
2025-03-31,76.76,101.96,0.84,2.46,-0.71,0.17,Z
2025-06-30,74.66,102.25,0.76,3.34,-0.85,0.04,Z
2025-09-30,72.63,100.61,0.44,3.63,-1.26,0.2,Z
2025-12-31,72.78,102.31,0.76,3.13,-0.97,0.06,Z
2020-03-31,32.35,139.68,3.34,4.94,-4.03,-4.78,ZG
2020-06-30,39.99,120.4,4.89,10.08,-3.62,-2.1,ZG
2020-09-30,62.88,81.49,6.01,9.24,0.93,0.92,ZG
2020-12-31,59.77,81.05,5.14,5.46,1.68,0.97,ZG
2021-03-31,41.63,82.64,3.28,6.16,-2.08,0.94,ZG
2021-06-30,39.44,87.34,2.98,3.82,-2.31,0.17,ZG
2021-09-30,85.09,89.32,5.27,2.52,8.2,-5.7,ZG
2021-12-31,82.24,92.73,12.75,1.98,-2.4,-4.89,ZG
2022-03-31,82.84,8.11,1.49,3.99,0.37,0.33,ZG
2022-06-30,80.75,98.77,1.79,12.64,-1.23,0.17,ZG
2022-09-30,81.57,112.94,1.86,12.09,10.75,-1.15,ZG
2022-12-31,79.54,121.1,2.07,13.34,-7.94,-1.61,ZG
2023-03-31,80.38,111.94,1.92,12.7,3.57,-0.49,ZG
2023-06-30,79.45,116.67,1.78,10.9,3.06,-0.78,ZG
2023-09-30,77.82,113.73,1.81,3.84,0.39,-0.62,ZG
2023-12-31,75.74,129.25,1.9,3.24,6.02,-1.61,ZG
2024-03-31,76.75,111.08,1.7,3.32,1.97,-0.49,ZG
2024-06-30,77.27,108.6,1.75,2.12,2.57,-0.38,ZG
2024-09-30,75.9,110.2,1.55,3.13,0.43,-0.43,ZG
2024-12-31,75.81,116.43,1.44,2.81,-4.06,-1.07,ZG
2025-03-31,76.76,101.96,0.84,2.46,-0.71,0.17,ZG
2025-06-30,74.66,102.25,0.76,3.34,-0.85,0.04,ZG
2025-09-30,72.63,100.61,0.44,3.63,-1.18,0.2,ZG
2025-12-31,72.78,102.31,0.76,3.13,-0.97,0.06,ZG
2020-01-25,37.96,104.72,,7.56,-20.13,-0.21,AVAV
2020-04-30,39.32,59.95,,7.53,-2.63,3.43,AVAV
2020-08-01,40.49,65.27,,10.51,-3.85,1.94,AVAV
2020-10-31,44.08,65.98,,9.49,-3.97,0.4,AVAV
2021-01-30,36.35,102.24,,9.29,-13.62,0.04,AVAV
2021-04-30,43.86,70.23,0.76,4.18,0.59,1.79,AVAV
2021-07-31,28.44,142.17,1.26,4.17,6.76,-2.34,AVAV
2021-10-30,34.8,92.14,1.13,3.59,1.42,0.42,AVAV
2022-01-29,23.79,165.9,1.68,4.05,9.95,0.0,AVAV
2022-04-30,36.66,73.24,0.96,3.64,1.3,1.19,AVAV
2022-07-30,31.07,109.71,1.48,3.73,2.85,-1.4,AVAV
2022-10-29,23.2,155.29,2.07,3.44,5.07,-1.1,AVAV
2023-01-28,33.86,89.88,2.09,3.36,1.44,-0.11,AVAV
2023-04-30,42.95,307.36,1.42,3.93,0.2,-29.13,AVAV
2023-07-29,43.1,59.84,1.32,4.49,0.38,3.81,AVAV
2023-10-28,41.67,66.59,1.08,4.79,0.08,2.25,AVAV
2024-01-27,36.06,78.7,0.06,4.66,-0.4,1.71,AVAV
2024-04-30,38.4,92.14,0.08,3.56,-0.18,0.73,AVAV
2024-07-27,42.99,71.7,0.13,4.26,-0.27,2.5,AVAV
2024-10-26,39.07,90.49,0.37,4.61,-0.29,0.88,AVAV
2025-01-25,37.7,104.88,0.15,4.22,0.49,-0.2,AVAV
2025-04-30,38.04,86.79,0.37,3.52,0.12,1.88,AVAV
2025-08-02,20.92,172.83,3.83,5.96,1.72,-1.52,AVAV
2025-11-01,17.36,126.79,,5.08,3.11,-0.39,AVAV
2026-01-31,17.05,129.96,,5.51,3.97,-3.66,AVAV
2024-03-31,18.62,116.14,2.88,1.29,-10.69,-2.53,PSKY
2024-06-30,34.42,67.33,3.16,1.3,-0.64,-32.81,PSKY
2024-09-30,34.07,66.77,3.11,1.27,7.8,0.01,PSKY
2024-12-31,27.52,85.84,2.69,1.3,16.89,-1.37,PSKY
2025-03-31,29.8,72.0,3.02,1.29,5.03,0.92,PSKY
2025-06-30,31.22,65.53,3.12,1.39,6.66,0.34,PSKY
2025-09-30,35.2,86.27,3.33,1.34,7.1,-2.14,PSKY
2025-12-31,37.02,320.98,2.69,1.26,-0.43,-4.9,PSKY
2020-03-31,,,,15.93,0.44,-9.37,MDGL
2020-06-30,,,,8.54,0.31,-14.3,MDGL
2020-09-30,,,,6.84,0.46,-20.01,MDGL
2020-12-31,,,,6.13,0.22,-24.64,MDGL
2021-03-31,,,,6.31,0.21,-20.17,MDGL
2021-06-30,,,,5.75,0.13,-22.78,MDGL
2021-09-30,,,,4.37,0.19,-26.86,MDGL
2021-12-31,,,,3.54,0.14,-32.92,MDGL
2022-03-31,,,,2.89,0.18,-39.47,MDGL
2022-06-30,,,,2.55,0.01,-84.67,MDGL
2022-09-30,,,,1.59,0.03,-760.98,MDGL
2022-12-31,,,,3.12,0.84,-43.52,MDGL
2023-03-31,,,,3.37,0.1,-51.22,MDGL
2023-06-30,,,,3.02,-0.07,-82.89,MDGL
2023-09-30,,,,2.36,-0.14,-443.8,MDGL
2023-12-31,,,,5.38,-0.04,-27.68,MDGL
2024-03-31,,,,9.39,0.88,-17.34,MDGL
2024-06-30,95.66,1260.81,24.98,8.72,0.64,-17.73,MDGL
2024-09-30,96.54,293.77,5.92,5.98,0.28,-13.76,MDGL
2024-12-31,96.67,167.08,3.39,6.1,-0.09,-7.88,MDGL
2025-03-31,96.71,159.75,2.4,5.91,0.23,-10.31,MDGL
2025-06-30,95.74,123.17,1.53,5.11,0.4,-6.08,MDGL
2025-09-30,93.69,142.35,2.59,3.44,-0.12,-18.25,MDGL
2025-12-31,92.39,120.1,2.58,4.01,-0.78,-9.72,MDGL
2020-03-28,44.96,68.08,4.28,0.85,1.93,5.15,ZBRA
2020-06-27,43.83,71.6,1.46,0.79,2.09,5.55,ZBRA
2020-09-26,43.55,69.57,0.88,0.68,2.24,6.01,ZBRA
2020-12-31,47.25,62.62,0.54,0.69,1.16,9.28,ZBRA
2021-04-03,48.63,58.47,,0.87,0.82,9.46,ZBRA
2021-07-03,47.79,62.46,0.51,0.98,0.67,8.46,ZBRA
2021-10-02,44.99,63.31,0.35,0.96,0.69,7.07,ZBRA
2021-12-31,45.6,66.67,0.34,0.94,0.75,6.4,ZBRA
2022-04-02,44.48,66.72,0.28,0.87,1.15,7.05,ZBRA
2022-07-02,45.91,121.51,0.95,0.85,2.05,-3.9,ZBRA
2022-10-01,45.57,67.83,1.31,0.9,2.32,6.4,ZBRA
2022-12-31,45.58,62.04,1.6,0.81,1.76,6.81,ZBRA
2023-04-01,47.47,66.27,2.63,0.88,2.22,5.19,ZBRA
2023-07-01,47.86,66.61,1.32,0.99,2.53,4.81,ZBRA
2023-09-30,44.67,102.81,1.67,1.06,16.67,-0.5,ZBRA
2023-12-31,44.4,83.48,3.87,1.05,31.62,0.56,ZBRA
2024-03-30,47.91,71.76,1.45,0.99,2.66,3.63,ZBRA
2024-06-29,48.4,71.65,1.89,1.28,2.42,3.44,ZBRA
2024-09-28,48.84,68.84,2.47,1.37,1.88,4.0,ZBRA
2024-12-31,48.58,65.28,2.02,1.43,1.18,4.55,ZBRA
2025-03-29,49.31,69.77,1.76,1.45,1.62,3.75,ZBRA
2025-06-28,47.64,70.29,1.93,1.46,1.81,3.1,ZBRA
2025-09-27,48.03,71.14,9.02,1.61,1.02,2.7,ZBRA
2025-12-31,44.61,66.26,2.51,0.97,2.39,1.95,ZBRA
2020-03-30,16.35,80.11,3.97,1.94,3.88,-0.09,TTMI
2020-06-29,17.61,77.1,3.26,1.56,3.17,12.57,TTMI
2020-09-28,17.38,145.09,3.93,1.89,-32.13,-2.96,TTMI
2020-12-31,16.8,66.85,2.79,2.41,1.68,2.7,TTMI
2021-03-29,15.5,75.74,2.16,2.62,2.55,-0.22,TTMI
2021-06-28,17.61,59.08,1.95,2.53,1.34,1.92,TTMI
2021-09-27,16.74,65.41,2.0,2.51,1.64,1.43,TTMI
2021-12-31,16.27,66.02,1.98,2.52,1.64,0.58,TTMI
2022-04-04,15.64,71.55,1.95,2.45,1.88,1.19,TTMI
2022-07-04,18.72,68.22,1.71,1.91,2.29,1.89,TTMI
2022-10-03,19.16,61.28,1.63,1.94,1.64,2.86,TTMI
2022-12-31,19.67,19.64,2.03,1.96,1.07,0.39,TTMI
2023-04-03,15.82,104.03,2.35,2.2,2.37,-0.38,TTMI
2023-07-03,18.02,78.27,2.17,2.22,2.2,0.44,TTMI
2023-10-02,19.78,109.01,1.76,1.97,4.62,-2.47,TTMI
2024-01-01,20.27,70.03,2.35,2.03,2.03,1.15,TTMI
2024-04-01,18.19,83.54,2.16,2.09,2.21,0.69,TTMI
2024-07-01,19.37,66.74,2.02,2.04,1.74,1.72,TTMI
2024-09-30,21.07,60.76,1.91,2.0,1.86,0.93,TTMI
2024-12-30,19.44,92.87,1.72,1.99,2.08,0.33,TTMI
2025-03-31,20.19,61.63,1.77,2.07,1.72,2.03,TTMI
2025-06-30,20.27,58.29,1.52,2.03,1.55,2.54,TTMI
2025-09-29,20.82,54.12,1.38,1.94,1.25,3.12,TTMI
2025-12-29,20.01,50.35,1.6,1.93,1.35,2.88,TTMI
2020-03-31,63.57,52.96,1.08,0.61,8.35,6.16,XP
2020-06-30,66.75,50.43,0.8,0.56,4.23,6.59,XP
2020-09-30,66.1,53.2,0.5,0.63,12.44,6.53,XP
2020-12-31,63.52,58.29,0.25,0.57,11.09,5.31,XP
2021-03-31,63.24,52.54,0.36,0.59,12.19,6.61,XP
2021-06-30,69.31,52.5,0.64,1.03,4.14,7.01,XP
2021-09-30,68.96,56.64,1.54,1.07,6.59,7.23,XP
2021-12-31,72.49,53.06,1.62,0.83,5.21,6.89,XP
2022-03-31,68.6,56.89,1.53,0.77,6.5,4.95,XP
2022-06-30,68.95,60.12,2.24,0.76,7.23,5.99,XP
2022-09-30,70.99,57.27,3.48,0.79,6.52,6.02,XP
2022-12-31,66.27,59.48,4.34,0.72,8.42,4.68,XP
2023-03-31,64.96,53.42,5.13,0.92,6.11,4.59,XP
2023-06-30,67.07,53.26,4.2,0.89,6.95,5.15,XP
2023-09-30,69.69,55.69,3.24,0.79,6.8,5.59,XP
2023-12-31,67.61,55.59,4.05,0.96,13.09,5.31,XP
2024-03-31,66.93,53.28,4.43,1.03,8.67,5.15,XP
2024-06-30,68.54,48.06,4.68,0.91,7.17,6.0,XP
2024-09-30,66.79,52.53,4.47,0.93,8.0,5.44,XP
2024-12-31,68.91,51.4,4.37,0.81,16.61,6.24,XP
2025-03-31,67.37,51.14,4.04,0.79,8.91,5.78,XP
2025-06-30,67.52,51.54,3.88,0.79,10.23,5.73,XP
2025-09-30,67.12,53.76,3.03,0.82,9.91,5.46,XP
2025-12-31,67.41,51.12,2.61,0.56,10.57,5.59,XP
2020-03-31,63.6,124.92,3.88,8.48,0.49,-0.68,RMBS
2020-06-30,60.9,129.5,4.18,8.46,3.85,-0.95,RMBS
2020-09-30,61.82,135.52,4.54,7.98,14.19,-1.33,RMBS
2020-12-31,64.82,119.31,4.23,8.15,3.42,-1.32,RMBS
2021-03-31,66.21,106.68,3.71,9.01,2.13,-0.29,RMBS
2021-06-30,72.12,76.96,3.16,8.34,-0.06,1.34,RMBS
2021-09-30,68.44,91.56,3.29,6.56,0.63,0.43,RMBS
2021-12-31,72.4,78.52,2.98,2.56,1.04,0.71,RMBS
2022-03-31,69.87,86.24,0.61,3.24,0.33,-8.35,RMBS
2022-06-30,72.69,65.86,0.29,3.6,-0.43,4.18,RMBS
2022-09-30,68.25,74.76,0.39,4.07,-1.49,0.13,RMBS
2022-12-31,65.51,73.63,0.4,4.16,-0.69,2.05,RMBS
2023-03-31,64.02,87.86,0.33,5.12,-1.01,0.43,RMBS
2023-06-30,71.81,67.36,0.31,5.29,-0.82,17.86,RMBS
2023-09-30,69.4,74.95,0.34,6.54,-0.21,10.8,RMBS
2023-12-31,71.03,58.23,0.31,7.08,-0.21,5.64,RMBS
2024-03-31,73.21,64.27,0.31,6.98,-0.45,3.32,RMBS
2024-06-30,73.86,58.82,0.28,7.18,-0.42,3.5,RMBS
2024-09-30,75.29,54.22,0.22,8.26,-0.3,4.68,RMBS
2024-12-31,78.49,54.24,0.22,8.44,-0.26,5.55,RMBS
2025-03-31,75.42,49.77,0.23,10.15,-0.33,5.2,RMBS
2025-06-30,74.88,51.15,0.22,10.85,-0.19,4.72,RMBS
2025-09-30,74.43,52.39,0.16,11.61,-0.16,3.75,RMBS
2025-12-31,78.86,52.79,0.17,8.2,-0.45,4.68,RMBS
2020-06-30,,-49027.27,,0.83,-0.19,-160.58,ABVX
2020-12-31,,-70757.58,,1.94,-0.05,-123.63,ABVX
2021-06-30,,-82812.5,,0.45,-0.26,-696.34,ABVX
2021-12-31,,-20616.13,,2.33,0.09,-95.73,ABVX
2022-06-30,100.0,1268.45,95.42,2.63,-0.62,-486.07,ABVX
2022-12-31,100.0,1689.9,80.43,0.7,-0.08,-560.48,ABVX
2023-06-30,100.0,1744.04,653.91,2.82,0.51,-64.55,ABVX
2023-12-31,100.0,3958.9,245.06,3.25,0.53,-48.87,ABVX
2024-06-30,100.0,1278.85,21.23,3.04,0.68,-32.28,ABVX
2024-12-31,100.0,1897.34,18.54,1.84,0.09,-233.11,ABVX
2025-06-30,100.0,4745.31,347.4,0.77,-0.06,208.75,ABVX
2020-03-31,61.27,24.19,17.5,2.82,9.39,-1.67,ENLT
2020-06-30,55.59,27.62,47.61,3.63,10.19,0.06,ENLT
2020-09-30,54.75,30.99,31.91,3.27,14.29,0.13,ENLT
2020-12-31,86.99,57.15,11.93,0.84,6.89,-40.53,ENLT
2021-03-31,61.89,23.21,9.9,4.52,5.8,3.12,ENLT
2021-06-30,61.01,22.18,45.1,2.98,12.44,0.52,ENLT
2021-09-30,52.35,69.14,47.28,2.59,19.13,-0.11,ENLT
2021-12-31,85.22,56.36,9.07,2.06,6.66,1.99,ENLT
2022-03-31,61.85,31.96,34.47,2.16,12.93,0.8,ENLT
2022-06-30,55.19,40.04,51.41,1.6,14.19,-0.31,ENLT
2022-09-30,54.53,29.46,35.2,1.32,7.67,2.18,ENLT
2022-12-31,58.32,32.66,11.14,1.1,10.85,0.83,ENLT
2023-03-31,67.05,19.03,23.51,1.85,6.09,2.14,ENLT
2023-06-30,55.54,14.72,32.47,1.37,8.69,1.29,ENLT
2023-09-30,48.92,49.6,31.5,1.1,7.04,2.0,ENLT
2023-12-31,45.17,33.58,22.14,1.14,9.67,0.87,ENLT
2024-03-31,82.92,42.79,21.56,0.94,7.58,1.44,ENLT
2024-06-30,79.95,48.49,35.21,0.59,10.03,0.68,ENLT
2024-09-30,55.68,7.92,33.36,0.53,7.84,1.18,ENLT
2024-12-31,36.71,41.9,6.49,1.2,4.05,1.61,ENLT
2025-03-31,75.73,81.89,27.52,1.31,3.79,7.21,ENLT
2025-06-30,74.3,33.29,47.46,0.7,9.21,0.1,ENLT
2025-09-30,71.59,29.38,39.1,0.88,23.55,0.4,ENLT
2025-12-31,36.94,11.71,22.77,0.67,11.95,0.88,ENLT
2020-03-31,81.74,86.12,10.74,0.37,19.75,0.8,ONBPP
2020-06-30,82.38,66.15,7.4,0.35,8.47,1.81,ONBPP
2020-09-30,93.55,57.16,6.45,0.35,6.19,2.67,ONBPP
2020-12-31,95.22,64.48,5.25,0.38,6.12,2.49,ONBPP
2021-03-31,102.89,52.99,5.15,0.39,4.8,2.91,ONBPP
2021-06-30,97.36,62.81,4.97,0.4,6.2,2.1,ONBPP
2021-09-30,97.3,57.56,4.83,0.42,4.6,2.36,ONBPP
2021-12-31,96.05,65.91,4.87,0.43,5.9,1.87,ONBPP
2022-03-31,59.61,120.25,4.23,0.3,-27.48,-0.53,ONBPP
2022-06-30,94.13,66.47,3.81,0.23,6.05,2.26,ONBPP
2022-09-30,90.67,59.45,6.15,0.21,4.7,2.84,ONBPP
2022-12-31,85.0,50.5,10.71,0.21,4.35,3.91,ONBPP
2023-03-31,77.47,57.14,20.16,0.22,7.17,2.78,ONBPP
2023-06-30,71.67,54.92,25.97,0.22,5.79,2.93,ONBPP
2023-09-30,66.46,56.02,30.64,0.22,4.92,2.82,ONBPP
2023-12-31,65.65,62.76,32.67,0.2,5.61,2.38,ONBPP
2024-03-31,61.63,63.2,35.56,0.2,6.54,2.15,ONBPP
2024-06-30,58.52,64.39,36.65,0.21,7.0,2.0,ONBPP
2024-09-30,59.09,59.53,37.23,0.21,5.27,2.26,ONBPP
2024-12-31,61.08,59.8,35.35,0.21,5.15,2.43,ONBPP
2025-03-31,62.14,59.66,33.52,0.22,5.31,2.21,ONBPP
2025-06-30,56.45,71.19,32.39,0.04,7.64,1.54,ONBPP
2025-09-30,66.44,65.71,33.56,0.03,4.91,2.2,ONBPP
2025-12-31,68.57,55.94,31.43,0.89,5.21,2.55,ONBPP
2020-03-31,81.74,86.12,10.74,0.37,19.75,0.8,ONBPO
2020-06-30,82.38,66.15,7.4,0.35,8.47,1.81,ONBPO
2020-09-30,93.55,57.16,6.45,0.35,6.19,2.67,ONBPO
2020-12-31,95.22,64.48,5.25,0.38,6.12,2.49,ONBPO
2021-03-31,102.89,52.99,5.15,0.39,4.8,2.91,ONBPO
2021-06-30,97.36,62.81,4.97,0.4,6.2,2.1,ONBPO
2021-09-30,97.3,57.56,4.83,0.42,4.6,2.36,ONBPO
2021-12-31,96.05,65.91,4.87,0.43,5.9,1.87,ONBPO
2022-03-31,59.61,120.25,4.23,0.3,-27.48,-0.53,ONBPO
2022-06-30,94.13,66.47,3.81,0.23,6.05,2.26,ONBPO
2022-09-30,90.67,59.45,6.15,0.21,4.7,2.84,ONBPO
2022-12-31,85.0,50.5,10.71,0.21,4.35,3.91,ONBPO
2023-03-31,77.47,57.14,20.16,0.22,7.17,2.78,ONBPO
2023-06-30,71.67,54.92,25.97,0.22,5.79,2.93,ONBPO
2023-09-30,66.46,56.02,30.64,0.22,4.92,2.82,ONBPO
2023-12-31,65.65,62.76,32.67,0.2,5.61,2.38,ONBPO
2024-03-31,61.63,63.2,35.56,0.2,6.54,2.15,ONBPO
2024-06-30,58.52,64.39,36.65,0.21,7.0,2.0,ONBPO
2024-09-30,59.09,59.53,37.23,0.21,5.27,2.26,ONBPO
2024-12-31,61.08,59.8,35.35,0.21,5.15,2.43,ONBPO
2025-03-31,62.14,59.66,33.52,0.22,5.31,2.21,ONBPO
2025-06-30,56.45,71.19,32.39,0.04,7.64,1.54,ONBPO
2025-09-30,66.44,65.71,33.56,0.03,4.91,2.2,ONBPO
2025-12-31,68.57,55.94,31.43,0.89,5.21,2.55,ONBPO
2020-03-31,55.57,52.18,0.04,5.94,-1.1,6.3,SEIC
2020-06-30,55.85,55.17,0.04,5.22,-1.17,5.92,SEIC
2020-09-30,56.01,53.22,0.04,5.09,-1.11,6.42,SEIC
2020-12-31,57.18,51.13,0.03,4.1,-1.04,7.23,SEIC
2021-03-31,57.62,49.41,0.03,6.14,-0.97,7.08,SEIC
2021-06-30,56.88,49.73,0.03,5.63,-1.16,7.41,SEIC
2021-09-30,56.08,48.15,0.02,5.41,-1.15,7.51,SEIC
2021-12-31,56.35,49.27,0.04,3.95,-0.93,7.81,SEIC
2022-03-31,61.96,40.38,0.04,5.19,-0.88,9.65,SEIC
2022-06-30,55.29,56.5,0.04,5.42,-1.09,5.79,SEIC
2022-09-30,40.3,73.13,0.03,4.44,-1.92,3.19,SEIC
2022-12-31,50.09,58.88,0.03,3.65,-1.32,5.74,SEIC
2023-03-31,51.38,57.78,0.03,5.25,-1.27,5.31,SEIC
2023-06-30,52.69,56.31,0.03,5.33,-1.43,5.87,SEIC
2023-09-30,50.48,54.93,0.02,5.39,-1.63,5.55,SEIC
2023-12-31,50.48,58.45,0.04,4.19,-1.2,5.66,SEIC
2024-03-31,51.49,52.22,0.03,5.63,-1.09,5.82,SEIC
2024-06-30,53.66,50.98,0.03,6.32,-1.18,6.19,SEIC
2024-09-30,53.73,50.19,0.03,5.8,-0.98,6.58,SEIC
2024-12-31,53.43,51.11,0.03,4.08,-0.96,6.92,SEIC
2025-03-31,78.95,63.91,0.03,5.66,-1.09,6.71,SEIC
2025-06-30,53.81,50.64,0.02,6.18,-0.58,9.71,SEIC
2025-09-30,53.63,48.44,0.02,5.73,-0.83,6.84,SEIC
2025-12-31,51.59,48.47,,3.29,-0.49,7.05,SEIC
2020-01-31,75.24,120.48,2.71,1.36,-3.72,-8.68,DOCU
2020-04-30,75.07,118.77,2.55,1.43,-2.4,-9.14,DOCU
2020-07-31,73.52,123.31,2.25,1.13,-1.86,-12.86,DOCU
2020-10-31,74.45,117.0,2.03,1.01,-2.68,-13.73,DOCU
2021-01-31,76.43,107.56,1.81,1.06,-2.28,-22.23,DOCU
2021-04-30,77.56,102.95,0.36,1.01,6.97,-3.43,DOCU
